year,state,name,lat,lon,duration_minutes,POPULATI_1,SQMI,POP20_SQMI,fips_city,closest_city,closest_distance,second_closest_city,second_closest_distance
2024,AR,GUION,35.926834,-91.938927,4.25,68,0.56,121.4,0529080,PLEASANT GROVE,12.173029508944577,MOUNT PLEASANT,15.756849766727722
2024,AR,GUM SPRINGS,34.063937,-93.095709,2,91,0.39,233.3,0529140,ARKADELPHIA,7.416601165049716,CADDO VALLEY,13.028803401114914
2024,AR,GURDON,33.916032,-93.15391,0.5333333333333333,1840,2.49,739,0529200,BEIRNE,5.734277642987292,GUM SPRINGS,17.29953361091463
2024,AR,GUY,35.327322,-92.336661,4.133333333333334,752,6.78,110.9,0529230,TWIN GROVES,6.263739583900995,DAMASCUS,8.041394270984776
2024,AR,HACKETT,35.188027,-94.410341,1.55,784,1.46,537,0529290,BONANZA,4.895041742606528,ROCK ISLAND,6.577073685587364
2024,AR,HAGARVILLE,35.515017,-93.332135,3.6166666666666667,142,4.16,34.1,0529320,LAMAR,9.678991350801219,CLARKSVILLE,15.139260341705072
2024,AR,HARDY,36.319645,-91.481503,4.216666666666667,743,5.31,139.9,0529920,HIGHLAND,6.555325839331077,CHEROKEE VILLAGE,8.480045290201724
2024,AR,HARRISON,36.242592,-93.11765,0.6666666666666666,13069,11.23,1163.7999999999902,0530460,BELLEFONTE,7.918053272877276,VALLEY SPRINGS,15.14508523721755
2024,AR,HARTFORD,35.023433,-94.379406,2.85,499,1.89,264,0530490,MIDLAND,8.038161297057753,HUNTINGTON,12.163799716259334
2024,AR,HARTMAN,35.43525,-93.628245,3.283333333333333,516,1.6,322.5,0530520,COAL HILL,3.3523776087879016,ALIX,9.227780525589008
2024,AR,HASKELL,34.509238,-92.641861,2.6333333333333333,3956,4.94,800.7999999999989,0530640,TRASKWOOD,6.70424262930363,TULL,9.14029721147602
2024,AR,HATFIELD,34.484507,-94.37991,4.066666666666666,345,1.36,253.699999999999,0530700,COVE,6.383023717675552,VANDERVOORT,11.725899811577287
2024,AR,HATTIEVILLE,35.295226,-92.775351,4.283333333333333,132,2.5,52.799999999999905,0530730,JERUSALEM,13.218830926502658,APPLETON,15.727233052099976
2024,AR,HAVANA,35.109809,-93.526022,4.066666666666666,239,0.6,398.3,0530790,BELLEVILLE,7.578102201307652,CORINTH,10.629227861127973
2024,AR,HEBER SPRINGS,35.499554,-92.029339,4.083333333333333,6969,9.09,766.7,0531090,TUMBLING SHOALS,7.697792897010728,WILBURN,12.801439156199214
2024,AR,HECTOR,35.462913,-92.97913,4.1,411,2.29,179.5,0531150,OAK GROVE,10.995814319448925,APPLETON,11.048764032353763
2024,AR,HENDERSON,36.377214,-92.218918,3.3833333333333333,309,9.71,31.8,0531270,GAMALIEL,8.458552357861047,BRIARCLIFF,12.999428297076275
2024,AR,HIGDEN,35.566406,-92.20518,4.216666666666667,114,0.49,232.699999999999,0532080,GREERS FERRY,3.6728575961482073,EDGEMONT,3.8941191125734655
2024,AR,HIGGINSON,35.196813,-91.715175,2.75,705,1.27,555.1,0532140,SEARCY,5.254012059166862,KENSETT,5.842787712231192
2024,AR,HIGHLAND,36.26943,-91.519824,4.233333333333333,982,8.8,111.59999999999901,0532257,CHEROKEE VILLAGE,5.064367289853974,HARDY,6.555325839331077
2024,AR,HOLLAND,35.166012,-92.277049,3.8666666666666667,586,6.73,87.09999999999991,0532710,ENOLA,7.215711430286257,VILONIA,11.211816355908034
2024,AR,HOPE,33.668164,-93.588885,1.75,8952,10.76,832,0533190,PERRYTOWN,6.139284735682233,OAKHAVEN,7.4206596494832135
2024,AR,HORATIO,33.942739,-94.356201,4.25,920,1.8,511.1,0533310,DE QUEEN,11.140334833415038,WINTHROP,12.444295089980484
2024,AR,HORSESHOE BEND,36.218726,-91.738324,4.166666666666667,2440,14.66,166.4,0533370,FRANKLIN,5.842247341197874,VIOLET HILL,11.678632280730687
2024,AR,HOT SPRINGS,34.489442,-93.050254,3.6,37930,37.59,1009,0533400,LAKE HAMILTON,7.069067923524655,ROCKWELL,8.15344506953501
2024,AR,HOT SPRINGS VILLAGE,34.658069,-92.968643,3.85,15861,60.56,261.899999999999,0533482,FOUNTAIN LAKE,6.981476490516632,LONSDALE,19.17043683140926
2024,AR,HOUSTON,35.034879,-92.694525,4.116666666666666,143,1.01,141.599999999999,0533490,BIGELOW,7.09130142932985,FOURCHE,8.302462478508769
2024,AR,HOXIE,36.036041,-90.973588,3.7666666666666666,2598,6.67,389.5,0533580,WALNUT RIDGE,5.9292580301237985,MINTURN,8.197651399720797
2024,AR,HUNTINGTON,35.08171,-94.266319,2.933333333333333,490,0.68,720.6,0533940,MANSFIELD,3.524547948355345,MIDLAND,7.972062445941534
2024,AR,IMBODEN,36.199696,-91.177386,4.133333333333334,640,1.27,503.89999999999895,0534150,RAVENDEN,8.20813703112644,BLACK ROCK,12.140472352448699
2024,AR,JACKSONPORT,35.642177,-91.307914,3.3,150,0.38,394.69999999999897,0534720,DIAZ,4.486351376447589,CAMPBELL STATION,5.662359393375562
2024,AR,JACKSONVILLE,34.880512,-92.13059,2.6333333333333333,29477,28.8599999999999,1021.3999999999901,0534750,SHERWOOD,7.448477561228174,GIBSON,10.339339932174186
2024,AR,JASPER,36.012102,-93.1875,2.1666666666666665,547,0.98,558.2,0534900,WAYTON,12.183221780338203,MOUNT JUDEA,15.153769224687034
